Q2,X,W,Theta,Eb,nu,G1.mes,G1.mes.err,G2.mes,G2.mes.err,G1F1.mes,G1F1.mes.err,G2F1.mes,G2F1.mes.err,sigma_LT.mes,sigma_LT.mes.err,sigma_TT.mes,sigma_TT.mes.err,Experiment
,0.0067,1.8711,,2.135,1.4059,-0.2571,0.2683,-0.6147,5.3937,,,,,,,,,7
,0.0065,1.8762,,2.135,1.416,-0.2607,0.2712,-0.6617,5.5485,,,,,,,,,7
,0.0064,1.8813,,2.135,1.4261,-0.2644,0.2741,-0.7109,5.7082,,,,,,,,,7
,0.0063,1.8862,,2.135,1.4358,-0.0021,0.2909,0.5478,6.1637,,,,,,,,,7
,0.0061,1.8914,,2.135,1.4461,-0.4845,0.2803,13.381,5.9915,,,,,,,,,7
,0.006,1.8964,,2.135,1.4561,-0.2568,0.2775,0.2313,6.0214,,,,,,,,,7
,0.0059,1.9015,,2.135,1.4663,-0.1687,0.2813,-3.0061,6.1982,,,,,,,,,7
,0.0057,1.9065,,2.135,1.4763,-0.3311,0.2812,-0.6263,6.2945,,,,,,,,,7
,0.0056,1.9115,,2.135,1.4863,-0.2845,0.2804,-9.0432,6.4428,,,,,,,,,7
,0.0055,1.9165,,2.135,1.4964,-0.7198,0.2796,-5.6131,6.4562,,,,,,,,,7
,0.0054,1.9214,,2.135,1.5063,-0.4289,0.2841,4.675,6.7194,,,,,,,,,7
,0.0053,1.9264,,2.135,1.5164,-0.1349,0.2844,-7.4731,6.8916,,,,,,,,,7
,0.0051,1.9314,,2.135,1.5266,-0.6626,0.2906,4.5992,7.1189,,,,,,,,,7
,0.005,1.9363,,2.135,1.5365,-0.2763,0.3084,3.8824,7.868,,,,,,,,,7
,0.0049,1.9412,,2.135,1.5465,-0.3105,0.3104,-1.5126,8.0878,,,,,,,,,7
,0.0048,1.9461,,2.135,1.5565,-0.3145,0.3136,-1.6014,8.3344,,,,,,,,,7
,0.0047,1.951,,2.135,1.5666,-0.3186,0.3168,-1.695,8.5932,,,,,,,,,7
,0.0046,1.9559,,2.135,1.5767,-0.3227,0.32,-1.7933,8.862,,,,,,,,,7
,0.0044,1.9608,,2.135,1.5868,-0.3268,0.3233,-1.8963,9.1415,,,,,,,,,7
,0.0043,1.9656,,2.135,1.5967,-0.3309,0.3265,-2.0032,9.4263,,,,,,,,,7
,0.0042,1.9705,,2.135,1.6068,-0.3351,0.3298,-2.1166,9.7286,,,,,,,,,7
,0.0041,1.9753,,2.135,1.6168,-0.3392,0.3331,-2.2352,10.0402,,,,,,,,,7
,0.004,1.9801,,2.135,1.6268,-0.3434,0.3365,-2.3596,10.3653,,,,,,,,,7
,0.0039,1.9851,,2.135,1.6372,-0.3412,0.416,-3.5127,11.3211,,,,,,,,,7
,0.0038,1.9898,,2.135,1.647,-0.1066,0.4037,-30.583,11.362,,,,,,,,,7
,0.0037,1.9946,,2.135,1.6571,-0.3394,0.401,-0.5193,11.3945,,,,,,,,,7
,0.0036,1.9993,,2.135,1.667,0.4139,0.4019,8.0034,11.6828,,,,,,,,,7
,0.0035,2.0041,,2.135,1.6771,-0.713,0.5035,7.3181,11.9512,,,,,,,,,7
,0.0034,2.0089,,2.135,1.6872,-0.5152,0.401,7.168,12.2623,,,,,,,,,7
,0.0033,2.0136,,2.135,1.6972,-0.5283,0.4046,-1.7993,12.662,,,,,,,,,7
,0.0032,2.0183,,2.135,1.7071,-0.619,0.4098,-5.688,13.1394,,,,,,,,,7
,0.0031,2.023,,2.135,1.7171,-0.3258,0.3731,-13.445,13.9728,,,,,,,,,7
,0.003,2.0278,,2.135,1.7274,-0.7235,0.4014,12.9,10.9581,,,,,,,,,7
,0.0029,2.0325,,2.135,1.7374,-0.032,0.3941,-6.2845,11.075,,,,,,,,,7
,0.0029,2.0372,,2.135,1.7475,0.0045,0.3987,2.0139,11.5203,,,,,,,,,7
,0.0028,2.0419,,2.135,1.7575,-0.3093,0.395,-18.281,11.7373,,,,,,,,,7
,0.0027,2.0465,,2.135,1.7674,-0.7079,0.4055,-15.299,12.1901,,,,,,,,,7
,0.0026,2.0512,,2.135,1.7776,-0.7831,0.4007,-4.8567,12.574,,,,,,,,,7
,0.0025,2.0558,,2.135,1.7875,0.0544,0.3989,19.23,13.0039,,,,,,,,,7
,0.0024,2.0601,,2.135,1.7968,-1.3866,0.4086,-9.2578,15.1295,,,,,,,,,7
,0.0023,2.0651,,2.135,1.8077,-0.3682,0.412,-29.163,19.5581,,,,,,,,,7
,0.0022,2.0697,,2.135,1.8177,0.324,0.5227,-27.195,19.1908,,,,,,,,,7
,0.0022,2.0743,,2.135,1.8277,0.2656,0.5299,-15.007,20.0529,,,,,,,,,7
,0.0021,2.0789,,2.135,1.8378,-0.4923,0.5353,-9.708,20.9956,,,,,,,,,7
,0.002,2.0835,,2.135,1.8478,-0.3987,0.5331,0.6211,21.6428,,,,,,,,,7
,0.0019,2.088,,2.135,1.8577,0.7673,0.5365,-27.692,22.6293,,,,,,,,,7
,0.0018,2.0926,,2.135,1.8678,-0.9254,0.5373,-17.66,23.3934,,,,,,,,,7
,0.0018,2.0963,,2.135,1.876,-0.8796,0.6873,22.752,31.0059,,,,,,,,,7
,0.2684,1.056,,2.845,0.171,-0.0044,0.0352,0.0009,0.0231,,,,,,,,,7
,0.2525,1.065,,2.845,0.1811,0.0406,0.036,-0.0119,0.0251,,,,,,,,,7
,0.2384,1.074,,2.845,0.1911,0.0057,0.037,0.0508,0.0272,,,,,,,,,7
,0.2258,1.0827,,2.845,0.201,-0.0154,0.0382,0.0248,0.0298,,,,,,,,,7
,0.2143,1.0915,,2.845,0.211,0.0071,0.0398,0.087,0.033,,,,,,,,,7
,0.2039,1.1002,,2.845,0.2209,-0.0531,0.0412,0.0541,0.0354,,,,,,,,,7
,0.1943,1.1089,,2.845,0.231,-0.0867,0.0442,0.0455,0.0397,,,,,,,,,7
,0.1856,1.1174,,2.845,0.2409,0.051,0.0467,0.0839,0.0446,,,,,,,,,7
,0.1775,1.1259,,2.845,0.2509,-0.0728,0.0502,0.1288,0.0491,,,,,,,,,7
,0.1696,1.1348,,2.845,0.2615,-0.0828,0.0287,0.0501,0.0422,,,,,,,,,7
,0.163,1.1428,,2.845,0.271,-0.1003,0.0284,0.0888,0.0433,,,,,,,,,7
,0.1564,1.1514,,2.845,0.2813,-0.1309,0.0368,0.1174,0.0391,,,,,,,,,7
,0.1507,1.1594,,2.845,0.291,-0.1241,0.0365,0.1408,0.0403,,,,,,,,,7
,0.1451,1.1675,,2.845,0.3009,-0.2324,0.0403,0.1277,0.044,,,,,,,,,7
,0.1399,1.1757,,2.845,0.311,-0.1255,0.0411,0.1694,0.0488,,,,,,,,,7
,0.135,1.1838,,2.845,0.3209,-0.2497,0.0445,0.1639,0.0524,,,,,,,,,7
,0.1304,1.1918,,2.845,0.331,-0.2693,0.0471,0.2655,0.0582,,,,,,,,,7
,0.126,1.1999,,2.845,0.341,-0.3365,0.0506,0.2392,0.0625,,,,,,,,,7
,0.122,1.2078,,2.845,0.351,-0.2391,0.0508,0.3038,0.0679,,,,,,,,,7
,0.1181,1.2156,,2.845,0.361,-0.2338,0.0526,0.4407,0.0746,,,,,,,,,7
,0.1144,1.2235,,2.845,0.3711,-0.2786,0.0532,0.2328,0.0742,,,,,,,,,7
,0.111,1.2313,,2.845,0.3811,-0.3033,0.0547,0.4923,0.0813,,,,,,,,,7
,0.1077,1.239,,2.845,0.391,-0.2291,0.0543,0.5322,0.0852,,,,,,,,,7
,0.1046,1.2467,,2.845,0.401,-0.2818,0.055,0.3503,0.0964,,,,,,,,,7
,0.1017,1.2543,,2.845,0.411,-0.2579,0.0553,0.5926,0.0915,,,,,,,,,7
,0.0988,1.2619,,2.845,0.421,-0.1497,0.054,0.1846,0.0889,,,,,,,,,7
,0.0961,1.2694,,2.845,0.431,-0.135,0.0549,0.3582,0.0939,,,,,,,,,7
,0.0936,1.2769,,2.845,0.441,-0.109,0.0556,0.4152,0.0984,,,,,,,,,7
,0.0912,1.2841,,2.845,0.4507,-0.2189,0.0522,0.2562,0.1047,,,,,,,,,7
,0.0888,1.2918,,2.845,0.461,-0.1353,0.0488,0.2777,0.1339,,,,,,,,,7
,0.0865,1.2992,,2.845,0.4711,-0.1955,0.0519,0.3947,0.1385,,,,,,,,,7
,0.0844,1.3065,,2.845,0.481,-0.0672,0.051,0.1129,0.1366,,,,,,,,,7
,0.0823,1.3137,,2.845,0.491,-0.1954,0.0693,0.4541,0.1406,,,,,,,,,7
,0.0803,1.321,,2.845,0.5011,-0.0962,0.051,0.0768,0.1425,,,,,,,,,7
,0.0784,1.3282,,2.845,0.511,-0.1052,0.051,0.1704,0.1458,,,,,,,,,7
,0.0766,1.3353,,2.845,0.521,-0.0525,0.0511,0.4302,0.1518,,,,,,,,,7
,0.0748,1.3425,,2.845,0.531,0.0646,0.0509,-0.1632,0.1525,,,,,,,,,7
,0.0731,1.3496,,2.845,0.541,-0.0527,0.0518,0.5365,0.1613,,,,,,,,,7
,0.0715,1.3566,,2.845,0.551,-0.0662,0.052,0.0699,0.1628,,,,,,,,,7
,0.0699,1.3637,,2.845,0.561,-0.1017,0.0523,0.1311,0.1662,,,,,,,,,7
,0.0684,1.3706,,2.845,0.571,-0.0378,0.0526,-0.0489,0.172,,,,,,,,,7
,0.0669,1.3776,,2.845,0.581,0.0232,0.0528,0.1899,0.1759,,,,,,,,,7
,0.0655,1.3845,,2.845,0.591,0.0612,0.0541,-0.1854,0.1833,,,,,,,,,7
,0.0641,1.3913,,2.845,0.601,-0.1096,0.0552,-0.2689,0.1907,,,,,,,,,7
,0.0628,1.3982,,2.845,0.611,-0.1492,0.0569,0.0739,0.1968,,,,,,,,,7
,0.0615,1.405,,2.845,0.621,-0.0512,0.0573,-0.0395,0.2056,,,,,,,,,7
,0.0603,1.4114,,2.845,0.6305,-0.1439,0.0618,-0.1517,0.2338,,,,,,,,,7
,0.059,1.4185,,2.845,0.641,-0.1741,0.0759,-0.0489,0.2893,,,,,,,,,7
,0.0579,1.4252,,2.845,0.651,-0.076,0.0754,0.4171,0.2872,,,,,,,,,7
,0.0567,1.4319,,2.845,0.661,-0.1208,0.076,0.1492,0.2936,,,,,,,,,7
,0.0556,1.4386,,2.845,0.671,0.0612,0.077,0.0099,0.3042,,,,,,,,,7
,0.0545,1.4452,,2.845,0.681,0.0242,0.0781,-0.3896,0.3156,,,,,,,,,7
,0.0535,1.4518,,2.845,0.691,-0.1276,0.0796,0.4499,0.3256,,,,,,,,,7
,0.0525,1.4583,,2.845,0.701,0.0039,0.0799,-0.2859,0.3335,,,,,,,,,7
,0.0515,1.4649,,2.845,0.711,-0.07,0.0805,0.7804,0.3427,,,,,,,,,7
,0.0506,1.4714,,2.845,0.721,-0.0825,0.0814,0.1085,0.3494,,,,,,,,,7
,0.0496,1.4779,,2.845,0.7311,-0.0374,0.0815,0.6208,0.3579,,,,,,,,,7
,0.0487,1.4843,,2.845,0.741,-0.0637,0.0845,0.156,0.3764,,,,,,,,,7
,0.0479,1.4908,,2.845,0.7511,-0.2025,0.0859,0.847,0.3844,,,,,,,,,7
,0.047,1.497,,2.845,0.761,-0.0013,0.0864,-0.1418,0.3961,,,,,,,,,7
,0.0462,1.5035,,2.845,0.771,-0.1209,0.088,-0.0876,0.4096,,,,,,,,,7
,0.0454,1.5098,,2.845,0.781,-0.0533,0.0892,0.1086,0.4233,,,,,,,,,7
,0.0446,1.516,,2.845,0.7909,0.0146,0.0897,0.043,0.453,,,,,,,,,7
,0.0438,1.5224,,2.845,0.8011,0.0,0.0856,0.4546,0.4546,,,,,,,,,7
,0.0431,1.5286,,2.845,0.811,-0.2964,0.0835,0.5496,0.4417,,,,,,,,,7
,0.0423,1.5349,,2.845,0.821,0.0373,0.0815,0.3774,0.447,,,,,,,,,7
,0.0416,1.541,,2.845,0.831,-0.1214,0.0819,-0.0707,0.4545,,,,,,,,,7
,0.0409,1.5472,,2.845,0.841,-0.0893,0.0834,0.0753,0.4692,,,,,,,,,7
,0.0402,1.5535,,2.845,0.8511,-0.0563,0.0841,0.5014,0.4834,,,,,,,,,7
,0.0396,1.5595,,2.845,0.861,-0.056,0.0848,-0.3043,0.4936,,,,,,,,,7
,0.0389,1.5657,,2.845,0.871,-0.1943,0.0864,-0.6043,0.5073,,,,,,,,,7
,0.0383,1.5717,,2.845,0.881,0.1402,0.0856,0.6007,0.5117,,,,,,,,,7
,0.0377,1.5778,,2.845,0.8909,-0.1166,0.0857,0.1366,0.5193,,,,,,,,,7
,0.037,1.5838,,2.845,0.901,-0.1182,0.0868,0.5603,0.534,,,,,,,,,7
,0.0364,1.5898,,2.845,0.911,-0.0484,0.0873,0.9482,0.5478,,,,,,,,,7
,0.0359,1.5958,,2.845,0.9209,-0.2073,0.0897,0.858,0.5642,,,,,,,,,7
,0.0353,1.6018,,2.845,0.9311,-0.1653,0.0902,-0.3032,0.577,,,,,,,,,7
,0.0347,1.6075,,2.845,0.9407,-0.1863,0.1014,0.1412,0.6534,,,,,,,,,7
,0.0342,1.614,,2.845,0.9516,-0.0456,0.1048,-1.5435,0.8341,,,,,,,,,7
,0.0337,1.6196,,2.845,0.961,0.0881,0.0976,1.9031,0.7899,,,,,,,,,7
,0.0331,1.6254,,2.845,0.971,-0.319,0.1003,1.0209,0.8061,,,,,,,,,7
,0.0326,1.6313,,2.845,0.981,-0.0315,0.0993,1.7706,0.8258,,,,,,,,,7
,0.0321,1.6372,,2.845,0.991,-0.1532,0.0996,-0.5613,0.8305,,,,,,,,,7
,0.0316,1.643,,2.845,1.001,-0.1888,0.1006,-1.1047,0.8459,,,,,,,,,7
,0.0311,1.6488,,2.845,1.011,-0.0847,0.0996,0.1204,0.8524,,,,,,,,,7
,0.0307,1.6545,,2.845,1.021,-0.0378,0.1017,0.0893,0.878,,,,,,,,,7
,0.0302,1.6603,,2.845,1.031,-0.068,0.1026,0.4432,0.9024,,,,,,,,,7
,0.0297,1.666,,2.845,1.041,-0.1233,0.1034,-1.0762,0.9242,,,,,,,,,7
,0.0293,1.6718,,2.845,1.051,-0.1886,0.1032,-2.9207,0.9428,,,,,,,,,7
,0.0289,1.6774,,2.845,1.061,-0.0498,0.1055,-1.5054,0.9698,,,,,,,,,7
,0.0284,1.6831,,2.845,1.071,-0.053,0.1071,-0.6089,0.9953,,,,,,,,,7
,0.028,1.6888,,2.845,1.0811,0.0306,0.1193,0.3214,0.9965,,,,,,,,,7
,0.0276,1.6945,,2.845,1.091,-0.1074,0.1296,0.0718,1.0123,,,,,,,,,7
,0.0272,1.7001,,2.845,1.101,-0.1092,0.1311,0.0677,1.0369,,,,,,,,,7
,0.0268,1.7057,,2.845,1.111,-0.111,0.1326,0.0634,1.0619,,,,,,,,,7
,0.0264,1.7113,,2.845,1.121,-0.1128,0.134,0.0588,1.0874,,,,,,,,,7
,0.026,1.7168,,2.845,1.131,-0.1147,0.1355,0.0539,1.1133,,,,,,,,,7
,0.0256,1.7224,,2.845,1.141,-0.1165,0.137,0.0488,1.1397,,,,,,,,,7
,0.0253,1.7279,,2.845,1.151,-0.1184,0.1385,0.0434,1.1667,,,,,,,,,7
,0.0249,1.7334,,2.845,1.161,-0.1203,0.1401,0.0377,1.1941,,,,,,,,,7
,0.0245,1.7389,,2.845,1.171,-0.1222,0.1416,0.0317,1.222,,,,,,,,,7
,0.0242,1.7444,,2.845,1.181,-0.1241,0.1431,0.0255,1.2504,,,,,,,,,7
,0.0238,1.7499,,2.845,1.191,-0.126,0.1446,0.019,1.2794,,,,,,,,,7
,0.0235,1.7553,,2.845,1.201,-0.128,0.1462,0.0121,1.3089,,,,,,,,,7
,0.0232,1.7607,,2.845,1.211,-0.13,0.1477,0.005,1.3389,,,,,,,,,7
,0.0228,1.766,,2.845,1.2207,-0.1857,0.1501,1.4338,1.4576,,,,,,,,,7
,0.0225,1.7716,,2.845,1.231,0.0513,0.1409,0.2157,1.4509,,,,,,,,,7
,0.0222,1.7769,,2.845,1.241,0.0495,0.1398,-0.6337,1.4587,,,,,,,,,7
,0.0219,1.7823,,2.845,1.251,-0.3887,0.1409,-0.0712,1.4665,,,,,,,,,7
,0.0216,1.7877,,2.845,1.2611,0.0076,0.1404,0.6099,1.4942,,,,,,,,,7
,0.0213,1.793,,2.845,1.271,-0.0674,0.1409,0.0051,1.524,,,,,,,,,7
,0.021,1.7983,,2.845,1.2811,-0.107,0.1394,2.0725,1.5208,,,,,,,,,7
,0.0207,1.8036,,2.845,1.291,-0.2293,0.1398,0.9378,1.537,,,,,,,,,7
,0.0204,1.8089,,2.845,1.301,-0.3567,0.1413,-1.9032,1.5684,,,,,,,,,7
,0.0201,1.8141,,2.845,1.311,-0.0793,0.1395,2.8657,1.5889,,,,,,,,,7
,0.0198,1.8194,,2.845,1.321,-0.1548,0.1439,0.7358,1.6443,,,,,,,,,7
,0.0195,1.8245,,2.845,1.3307,-0.1962,0.1541,-0.1977,1.7848,,,,,,,,,7
,0.0193,1.8298,,2.845,1.341,-0.1568,0.1685,-0.1193,1.784,,,,,,,,,7
,0.019,1.8351,,2.845,1.351,-0.1589,0.1701,-0.1316,1.8229,,,,,,,,,7
,0.0187,1.8402,,2.845,1.361,-0.1611,0.1718,-0.1444,1.8624,,,,,,,,,7
,0.0185,1.8454,,2.845,1.371,-0.1632,0.1735,-0.1576,1.9027,,,,,,,,,7
,0.0182,1.8506,,2.845,1.381,-0.1654,0.1751,-0.1713,1.9438,,,,,,,,,7
,0.0179,1.8557,,2.845,1.391,-0.1676,0.1768,-0.1854,1.9856,,,,,,,,,7
,0.0177,1.8609,,2.845,1.401,-0.1698,0.1785,-0.2001,2.0282,,,,,,,,,7
,0.0174,1.866,,2.845,1.411,-0.172,0.1802,-0.2152,2.0716,,,,,,,,,7
,0.0172,1.8711,,2.845,1.421,-0.1743,0.1819,-0.2309,2.1159,,,,,,,,,7
,0.017,1.8762,,2.845,1.431,-0.1765,0.1836,-0.2471,2.1609,,,,,,,,,7
,0.0167,1.8813,,2.845,1.441,-0.1788,0.1853,-0.2638,2.207,,,,,,,,,7
,0.0165,1.8862,,2.845,1.4508,-0.0014,0.1965,0.2105,2.3669,,,,,,,,,7
,0.0163,1.8914,,2.845,1.461,-0.3268,0.189,5.122,2.2829,,,,,,,,,7
,0.016,1.8964,,2.845,1.471,-0.173,0.187,0.0991,2.2772,,,,,,,,,7
,0.0158,1.9015,,2.845,1.481,-0.1135,0.1892,-1.1202,2.3248,,,,,,,,,7
,0.0156,1.9065,,2.845,1.491,-0.2224,0.1889,-0.2175,2.3425,,,,,,,,,7
,0.0154,1.9115,,2.845,1.5011,-0.1909,0.1881,-3.3266,2.3789,,,,,,,,,7
,0.0152,1.9165,,2.845,1.511,-0.4823,0.1873,-2.0198,2.3633,,,,,,,,,7
,0.0149,1.9214,,2.845,1.521,-0.287,0.1902,1.7199,2.4397,,,,,,,,,7
,0.0147,1.9264,,2.845,1.531,-0.0902,0.1901,-2.6835,2.4801,,,,,,,,,7
,0.0145,1.9314,,2.845,1.5411,-0.4422,0.1939,1.676,2.5385,,,,,,,,,7
,0.0143,1.9363,,2.845,1.551,-0.1842,0.2055,1.3878,2.7808,,,,,,,,,7
,0.0141,1.9412,,2.845,1.561,-0.2067,0.2066,-0.5126,2.8322,,,,,,,,,7
,0.0139,1.9461,,2.845,1.571,-0.2091,0.2084,-0.5378,2.8912,,,,,,,,,7
,0.0137,1.951,,2.845,1.581,-0.2115,0.2103,-0.5638,2.9513,,,,,,,,,7
,0.0135,1.9559,,2.845,1.591,-0.2139,0.2121,-0.5906,3.0126,,,,,,,,,7
,0.0133,1.9608,,2.845,1.601,-0.2163,0.214,-0.6182,3.0751,,,,,,,,,7
,0.0131,1.9656,,2.845,1.611,-0.2187,0.2159,-0.6467,3.139,,,,,,,,,7
,0.013,1.9705,,2.845,1.621,-0.2212,0.2177,-0.676,3.2041,,,,,,,,,7
,0.0128,1.9753,,2.845,1.631,-0.2236,0.2196,-0.7062,3.2705,,,,,,,,,7
,0.0126,1.9801,,2.845,1.641,-0.2261,0.2215,-0.7373,3.3382,,,,,,,,,7
,0.0124,1.9851,,2.845,1.6512,-0.2243,0.2735,-1.0943,3.6008,,,,,,,,,7
,0.0122,1.9898,,2.845,1.661,-0.07,0.265,-9.6105,3.5715,,,,,,,,,7
,0.0121,1.9946,,2.845,1.6711,-0.2225,0.2629,-0.1368,3.5376,,,,,,,,,7
,0.0119,1.9993,,2.845,1.6809,0.2709,0.2631,2.4238,3.5809,,,,,,,,,7
,0.0117,2.0041,,2.845,1.691,-0.466,0.3291,2.2685,3.6153,,,,,,,,,7
,0.0115,2.0089,,2.845,1.701,-0.3362,0.2617,2.1793,3.6583,,,,,,,,,7
,0.0114,2.0136,,2.845,1.7109,-0.3443,0.2637,-0.4878,3.7246,,,,,,,,,7
,0.0112,2.0183,,2.845,1.721,-0.4028,0.2667,-1.601,3.812,,,,,,,,,7
,0.011,2.023,,2.845,1.7309,-0.2117,0.2424,-3.8177,3.9932,,,,,,,,,7
,0.0109,2.0278,,2.845,1.7411,-0.4694,0.2604,3.6914,3.0822,,,,,,,,,7
,0.0107,2.0325,,2.845,1.751,-0.0207,0.2553,-1.7376,3.0656,,,,,,,,,7
,0.0106,2.0372,,2.845,1.761,0.0029,0.2579,0.5481,3.1359,,,,,,,,,7
,0.0104,2.0419,,2.845,1.771,-0.1998,0.2551,-4.8665,3.1412,,,,,,,,,7
,0.0103,2.0465,,2.845,1.781,-0.4566,0.2616,-3.9606,3.2068,,,,,,,,,7
,0.0101,2.0512,,2.845,1.791,-0.5042,0.258,-1.1796,3.2454,,,,,,,,,7
,0.01,2.0558,,2.845,1.801,0.035,0.2565,4.8691,3.2946,,,,,,,,,7
,0.0098,2.0601,,2.845,1.8103,-0.8903,0.2623,-2.1662,3.7636,,,,,,,,,7
,0.0097,2.0651,,2.845,1.8211,-0.236,0.2641,-7.0598,4.7566,,,,,,,,,7
,0.0095,2.0697,,2.845,1.8311,0.2074,0.3346,-6.5126,4.5694,,,,,,,,,7
,0.0094,2.0743,,2.845,1.841,0.1697,0.3386,-3.5244,4.6689,,,,,,,,,7
,0.0092,2.0789,,2.845,1.851,-0.314,0.3415,-2.1548,4.7741,,,,,,,,,7
,0.0091,2.0835,,2.845,1.8611,-0.254,0.3396,0.1827,4.8047,,,,,,,,,7
,0.0089,2.088,,2.845,1.871,0.488,0.3412,-6.0871,4.8994,,,,,,,,,7
,0.0088,2.0926,,2.845,1.881,-0.5876,0.3412,-3.6151,4.9299,,,,,,,,,7
,0.0087,2.0963,,2.845,1.889,-0.5576,0.4358,4.7934,6.3849,,,,,,,,,7
,0.3355,1.0515,,2.234,0.1806,0.0201,0.0215,0.0374,0.0129,,,,,,,,,7
,0.3163,1.0606,,2.234,0.1906,-0.0192,0.0218,0.0278,0.0137,,,,,,,,,7
,0.2991,1.0697,,2.234,0.2006,-0.0159,0.0225,0.0229,0.0148,,,,,,,,,7
,0.2835,1.0786,,2.234,0.2106,-0.0725,0.0233,0.037,0.0161,,,,,,,,,7
,0.2711,1.0864,,2.234,0.2193,-0.0069,0.029,0.0322,0.021,,,,,,,,,7
,0.2563,1.0964,,2.234,0.2306,-0.0091,0.0496,0.0403,0.0379,,,,,,,,,7
,0.2444,1.1052,,2.234,0.2407,0.0011,0.0165,0.0551,0.0135,,,,,,,,,7
,0.2335,1.1139,,2.234,0.2506,-0.0201,0.0174,0.043,0.0145,,,,,,,,,7
,0.2234,1.1225,,2.234,0.2606,-0.0012,0.0182,0.0121,0.0156,,,,,,,,,7
,0.2141,1.1311,,2.234,0.2706,0.0014,0.0191,0.088,0.0179,,,,,,,,,7
,0.2054,1.1396,,2.234,0.2806,-0.0132,0.0196,0.0707,0.0183,,,,,,,,,7
,0.1974,1.148,,2.234,0.2905,-0.0137,0.0204,0.1276,0.0207,,,,,,,,,7
,0.1898,1.1564,,2.234,0.3006,-0.0697,0.0225,0.1656,0.0236,,,,,,,,,7
,0.1827,1.1648,,2.234,0.3106,-0.1151,0.0246,0.1257,0.0248,,,,,,,,,7
,0.1761,1.173,,2.234,0.3206,-0.1045,0.0258,0.1445,0.0273,,,,,,,,,7
,0.1699,1.1812,,2.234,0.3306,-0.1316,0.0281,0.2002,0.0309,,,,,,,,,7
,0.1641,1.1893,,2.234,0.3405,-0.1867,0.0309,0.2519,0.0344,,,,,,,,,7
,0.1586,1.1974,,2.234,0.3505,-0.2106,0.0332,0.2964,0.038,,,,,,,,,7
,0.1533,1.2055,,2.234,0.3606,-0.2685,0.0364,0.3296,0.0413,,,,,,,,,7
,0.1479,1.2143,,2.234,0.3716,-0.3093,0.0372,0.2834,0.0664,,,,,,,,,7
,0.1393,1.2294,,2.234,0.3906,-0.2596,0.0378,0.3167,0.0564,,,,,,,,,7
,0.135,1.2372,,2.234,0.4007,-0.2745,0.038,0.3677,0.0587,,,,,,,,,7
,0.131,1.245,,2.234,0.4106,-0.2509,0.0366,0.2626,0.0575,,,,,,,,,7
,0.1272,1.2527,,2.234,0.4206,-0.2451,0.036,0.2071,0.0577,,,,,,,,,7
,0.1236,1.2604,,2.234,0.4306,-0.1256,0.0328,0.1646,0.0583,,,,,,,,,7
,0.1201,1.268,,2.234,0.4406,-0.1778,0.0344,0.3701,0.0635,,,,,,,,,7
,0.1168,1.2756,,2.234,0.4506,-0.1614,0.0351,0.2587,0.0625,,,,,,,,,7
,0.1136,1.2832,,2.234,0.4606,-0.0482,0.0317,0.0858,0.0615,,,,,,,,,7
,0.1106,1.2907,,2.234,0.4706,-0.0675,0.0323,0.353,0.0671,,,,,,,,,7
,0.1076,1.2982,,2.234,0.4806,-0.1384,0.0335,0.155,0.066,,,,,,,,,7
,0.1048,1.3056,,2.234,0.4906,0.0516,0.0322,0.2078,0.0683,,,,,,,,,7
,0.1022,1.3129,,2.234,0.5006,-0.0952,0.0331,0.1426,0.0696,,,,,,,,,7
,0.1,1.3192,,2.234,0.5091,-0.0968,0.0415,0.2913,0.0897,,,,,,,,,7
,0.0971,1.3276,,2.234,0.5206,-0.0468,0.1198,0.1276,0.2235,,,,,,,,,7
,0.0945,1.3355,,2.234,0.5315,-0.0639,0.0401,-0.1114,0.0983,,,,,,,,,7
,0.0924,1.3421,,2.234,0.5406,-0.0335,0.036,0.0726,0.0898,,,,,,,,,7
,0.0902,1.3492,,2.234,0.5506,0.0194,0.0358,0.0825,0.0916,,,,,,,,,7
,0.0881,1.3564,,2.234,0.5606,-0.0498,0.0358,0.1838,0.0938,,,,,,,,,7
,0.086,1.3635,,2.234,0.5706,-0.0723,0.0369,0.2017,0.0961,,,,,,,,,7
,0.084,1.3705,,2.234,0.5806,-0.0385,0.0361,0.228,0.0991,,,,,,,,,7
,0.0821,1.3775,,2.234,0.5906,-0.0081,0.0362,0.3303,0.1052,,,,,,,,,7
,0.0802,1.3845,,2.234,0.6006,-0.0714,0.037,0.1878,0.1047,,,,,,,,,7
,0.0784,1.3915,,2.234,0.6106,-0.0489,0.0373,-0.0256,0.1077,,,,,,,,,7
,0.0767,1.3984,,2.234,0.6206,-0.0357,0.0379,0.086,0.112,,,,,,,,,7
,0.075,1.4053,,2.234,0.6306,-0.1136,0.039,0.0715,0.1157,,,,,,,,,7
,0.0734,1.4121,,2.234,0.6405,-0.079,0.0408,0.161,0.1248,,,,,,,,,7
,0.0702,1.4259,,2.234,0.6608,-0.1731,0.0647,0.2508,0.2271,,,,,,,,,7
,0.0688,1.4326,,2.234,0.6706,-0.126,0.0629,0.2263,0.2263,,,,,,,,,7
,0.0673,1.4393,,2.234,0.6806,-0.0477,0.063,0.4195,0.2339,,,,,,,,,7
,0.0659,1.446,,2.234,0.6906,-0.0079,0.0633,0.3631,0.2391,,,,,,,,,7
