1 SLAC E142
2 SLAC E154
3 Zheng
4 Kramer
5 Flay
6 Solvignon
7 E97110
8 E94010


Q2,X,W,Theta,Eb,nu,G1.mes,G1.mes.err,G2.mes,G2.mes.err,G1F1.mes,G1F1.mes.err,G2F1.mes,G2F1.mes.err,sigma_LT.mes,sigma_LT.mes.err,sigma_TT.mes,sigma_TT.mes.err,Experiment
-1000.0000,0.0535,1.4518,-1000.0000,2.8450,0.6910,-0.1276,0.0796,0.4499,0.3256,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0525,1.4583,-1000.0000,2.8450,0.7010,0.0039,0.0799,-0.2859,0.3335,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0515,1.4649,-1000.0000,2.8450,0.7110,-0.0700,0.0805,0.7804,0.3427,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0506,1.4714,-1000.0000,2.8450,0.7210,-0.0825,0.0814,0.1085,0.3494,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0496,1.4779,-1000.0000,2.8450,0.7311,-0.0374,0.0815,0.6208,0.3579,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0487,1.4843,-1000.0000,2.8450,0.7410,-0.0637,0.0845,0.1560,0.3764,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0479,1.4908,-1000.0000,2.8450,0.7511,-0.2025,0.0859,0.8470,0.3844,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0470,1.4970,-1000.0000,2.8450,0.7610,-0.0013,0.0864,-0.1418,0.3961,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0462,1.5035,-1000.0000,2.8450,0.7710,-0.1209,0.0880,-0.0876,0.4096,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0454,1.5098,-1000.0000,2.8450,0.7810,-0.0533,0.0892,0.1086,0.4233,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0446,1.5160,-1000.0000,2.8450,0.7909,0.0146,0.0897,0.0430,0.4530,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0438,1.5224,-1000.0000,2.8450,0.8011,0.0000,0.0856,0.4546,0.4546,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0431,1.5286,-1000.0000,2.8450,0.8110,-0.2964,0.0835,0.5496,0.4417,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0423,1.5349,-1000.0000,2.8450,0.8210,0.0373,0.0815,0.3774,0.4470,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0416,1.5410,-1000.0000,2.8450,0.8310,-0.1214,0.0819,-0.0707,0.4545,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0409,1.5472,-1000.0000,2.8450,0.8410,-0.0893,0.0834,0.0753,0.4692,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0402,1.5535,-1000.0000,2.8450,0.8511,-0.0563,0.0841,0.5014,0.4834,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0396,1.5595,-1000.0000,2.8450,0.8610,-0.0560,0.0848,-0.3043,0.4936,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0389,1.5657,-1000.0000,2.8450,0.8710,-0.1943,0.0864,-0.6043,0.5073,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0383,1.5717,-1000.0000,2.8450,0.8810,0.1402,0.0856,0.6007,0.5117,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0377,1.5778,-1000.0000,2.8450,0.8909,-0.1166,0.0857,0.1366,0.5193,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0370,1.5838,-1000.0000,2.8450,0.9010,-0.1182,0.0868,0.5603,0.5340,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0364,1.5898,-1000.0000,2.8450,0.9110,-0.0484,0.0873,0.9482,0.5478,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0359,1.5958,-1000.0000,2.8450,0.9209,-0.2073,0.0897,0.8580,0.5642,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0353,1.6018,-1000.0000,2.8450,0.9311,-0.1653,0.0902,-0.3032,0.5770,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0347,1.6075,-1000.0000,2.8450,0.9407,-0.1863,0.1014,0.1412,0.6534,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0342,1.6140,-1000.0000,2.8450,0.9516,-0.0456,0.1048,-1.5435,0.8341,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0337,1.6196,-1000.0000,2.8450,0.9610,0.0881,0.0976,1.9031,0.7899,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0331,1.6254,-1000.0000,2.8450,0.9710,-0.3190,0.1003,1.0209,0.8061,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0326,1.6313,-1000.0000,2.8450,0.9810,-0.0315,0.0993,1.7706,0.8258,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0321,1.6372,-1000.0000,2.8450,0.9910,-0.1532,0.0996,-0.5613,0.8305,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0316,1.6430,-1000.0000,2.8450,1.0010,-0.1888,0.1006,-1.1047,0.8459,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0311,1.6488,-1000.0000,2.8450,1.0110,-0.0847,0.0996,0.1204,0.8524,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0307,1.6545,-1000.0000,2.8450,1.0210,-0.0378,0.1017,0.0893,0.8780,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0302,1.6603,-1000.0000,2.8450,1.0310,-0.0680,0.1026,0.4432,0.9024,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0297,1.6660,-1000.0000,2.8450,1.0410,-0.1233,0.1034,-1.0762,0.9242,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0293,1.6718,-1000.0000,2.8450,1.0510,-0.1886,0.1032,-2.9207,0.9428,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0289,1.6774,-1000.0000,2.8450,1.0610,-0.0498,0.1055,-1.5054,0.9698,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0284,1.6831,-1000.0000,2.8450,1.0710,-0.0530,0.1071,-0.6089,0.9953,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0280,1.6888,-1000.0000,2.8450,1.0811,0.0306,0.1193,0.3214,0.9965,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0276,1.6945,-1000.0000,2.8450,1.0910,-0.1074,0.1296,0.0718,1.0123,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0272,1.7001,-1000.0000,2.8450,1.1010,-0.1092,0.1311,0.0677,1.0369,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0268,1.7057,-1000.0000,2.8450,1.1110,-0.1110,0.1326,0.0634,1.0619,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0264,1.7113,-1000.0000,2.8450,1.1210,-0.1128,0.1340,0.0588,1.0874,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0260,1.7168,-1000.0000,2.8450,1.1310,-0.1147,0.1355,0.0539,1.1133,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0256,1.7224,-1000.0000,2.8450,1.1410,-0.1165,0.1370,0.0488,1.1397,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0253,1.7279,-1000.0000,2.8450,1.1510,-0.1184,0.1385,0.0434,1.1667,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0249,1.7334,-1000.0000,2.8450,1.1610,-0.1203,0.1401,0.0377,1.1941,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0245,1.7389,-1000.0000,2.8450,1.1710,-0.1222,0.1416,0.0317,1.2220,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0242,1.7444,-1000.0000,2.8450,1.1810,-0.1241,0.1431,0.0255,1.2504,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0238,1.7499,-1000.0000,2.8450,1.1910,-0.1260,0.1446,0.0190,1.2794,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0235,1.7553,-1000.0000,2.8450,1.2010,-0.1280,0.1462,0.0121,1.3089,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0232,1.7607,-1000.0000,2.8450,1.2110,-0.1300,0.1477,0.0050,1.3389,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0228,1.7660,-1000.0000,2.8450,1.2207,-0.1857,0.1501,1.4338,1.4576,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0225,1.7716,-1000.0000,2.8450,1.2310,0.0513,0.1409,0.2157,1.4509,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0222,1.7769,-1000.0000,2.8450,1.2410,0.0495,0.1398,-0.6337,1.4587,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0219,1.7823,-1000.0000,2.8450,1.2510,-0.3887,0.1409,-0.0712,1.4665,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0216,1.7877,-1000.0000,2.8450,1.2611,0.0076,0.1404,0.6099,1.4942,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0213,1.7930,-1000.0000,2.8450,1.2710,-0.0674,0.1409,0.0051,1.5240,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0210,1.7983,-1000.0000,2.8450,1.2811,-0.1070,0.1394,2.0725,1.5208,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0207,1.8036,-1000.0000,2.8450,1.2910,-0.2293,0.1398,0.9378,1.5370,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0204,1.8089,-1000.0000,2.8450,1.3010,-0.3567,0.1413,-1.9032,1.5684,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0201,1.8141,-1000.0000,2.8450,1.3110,-0.0793,0.1395,2.8657,1.5889,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0198,1.8194,-1000.0000,2.8450,1.3210,-0.1548,0.1439,0.7358,1.6443,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0195,1.8245,-1000.0000,2.8450,1.3307,-0.1962,0.1541,-0.1977,1.7848,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0193,1.8298,-1000.0000,2.8450,1.3410,-0.1568,0.1685,-0.1193,1.7840,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0190,1.8351,-1000.0000,2.8450,1.3510,-0.1589,0.1701,-0.1316,1.8229,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0187,1.8402,-1000.0000,2.8450,1.3610,-0.1611,0.1718,-0.1444,1.8624,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0185,1.8454,-1000.0000,2.8450,1.3710,-0.1632,0.1735,-0.1576,1.9027,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0182,1.8506,-1000.0000,2.8450,1.3810,-0.1654,0.1751,-0.1713,1.9438,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0179,1.8557,-1000.0000,2.8450,1.3910,-0.1676,0.1768,-0.1854,1.9856,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0177,1.8609,-1000.0000,2.8450,1.4010,-0.1698,0.1785,-0.2001,2.0282,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0174,1.8660,-1000.0000,2.8450,1.4110,-0.1720,0.1802,-0.2152,2.0716,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0172,1.8711,-1000.0000,2.8450,1.4210,-0.1743,0.1819,-0.2309,2.1159,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0170,1.8762,-1000.0000,2.8450,1.4310,-0.1765,0.1836,-0.2471,2.1609,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0167,1.8813,-1000.0000,2.8450,1.4410,-0.1788,0.1853,-0.2638,2.2070,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0165,1.8862,-1000.0000,2.8450,1.4508,-0.0014,0.1965,0.2105,2.3669,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0163,1.8914,-1000.0000,2.8450,1.4610,-0.3268,0.1890,5.1220,2.2829,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0160,1.8964,-1000.0000,2.8450,1.4710,-0.1730,0.1870,0.0991,2.2772,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0158,1.9015,-1000.0000,2.8450,1.4810,-0.1135,0.1892,-1.1202,2.3248,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0156,1.9065,-1000.0000,2.8450,1.4910,-0.2224,0.1889,-0.2175,2.3425,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0154,1.9115,-1000.0000,2.8450,1.5011,-0.1909,0.1881,-3.3266,2.3789,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0152,1.9165,-1000.0000,2.8450,1.5110,-0.4823,0.1873,-2.0198,2.3633,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0149,1.9214,-1000.0000,2.8450,1.5210,-0.2870,0.1902,1.7199,2.4397,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0147,1.9264,-1000.0000,2.8450,1.5310,-0.0902,0.1901,-2.6835,2.4801,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0145,1.9314,-1000.0000,2.8450,1.5411,-0.4422,0.1939,1.6760,2.5385,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0143,1.9363,-1000.0000,2.8450,1.5510,-0.1842,0.2055,1.3878,2.7808,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0141,1.9412,-1000.0000,2.8450,1.5610,-0.2067,0.2066,-0.5126,2.8322,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0139,1.9461,-1000.0000,2.8450,1.5710,-0.2091,0.2084,-0.5378,2.8912,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0137,1.9510,-1000.0000,2.8450,1.5810,-0.2115,0.2103,-0.5638,2.9513,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0135,1.9559,-1000.0000,2.8450,1.5910,-0.2139,0.2121,-0.5906,3.0126,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0133,1.9608,-1000.0000,2.8450,1.6010,-0.2163,0.2140,-0.6182,3.0751,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0131,1.9656,-1000.0000,2.8450,1.6110,-0.2187,0.2159,-0.6467,3.1390,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0130,1.9705,-1000.0000,2.8450,1.6210,-0.2212,0.2177,-0.6760,3.2041,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0128,1.9753,-1000.0000,2.8450,1.6310,-0.2236,0.2196,-0.7062,3.2705,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0126,1.9801,-1000.0000,2.8450,1.6410,-0.2261,0.2215,-0.7373,3.3382,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0124,1.9851,-1000.0000,2.8450,1.6512,-0.2243,0.2735,-1.0943,3.6008,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0122,1.9898,-1000.0000,2.8450,1.6610,-0.0700,0.2650,-9.6105,3.5715,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0121,1.9946,-1000.0000,2.8450,1.6711,-0.2225,0.2629,-0.1368,3.5376,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0119,1.9993,-1000.0000,2.8450,1.6809,0.2709,0.2631,2.4238,3.5809,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0117,2.0041,-1000.0000,2.8450,1.6910,-0.4660,0.3291,2.2685,3.6153,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0115,2.0089,-1000.0000,2.8450,1.7010,-0.3362,0.2617,2.1793,3.6583,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0114,2.0136,-1000.0000,2.8450,1.7109,-0.3443,0.2637,-0.4878,3.7246,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0112,2.0183,-1000.0000,2.8450,1.7210,-0.4028,0.2667,-1.6010,3.8120,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0110,2.0230,-1000.0000,2.8450,1.7309,-0.2117,0.2424,-3.8177,3.9932,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0109,2.0278,-1000.0000,2.8450,1.7411,-0.4694,0.2604,3.6914,3.0822,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0107,2.0325,-1000.0000,2.8450,1.7510,-0.0207,0.2553,-1.7376,3.0656,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0106,2.0372,-1000.0000,2.8450,1.7610,0.0029,0.2579,0.5481,3.1359,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0104,2.0419,-1000.0000,2.8450,1.7710,-0.1998,0.2551,-4.8665,3.1412,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0103,2.0465,-1000.0000,2.8450,1.7810,-0.4566,0.2616,-3.9606,3.2068,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0101,2.0512,-1000.0000,2.8450,1.7910,-0.5042,0.2580,-1.1796,3.2454,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0100,2.0558,-1000.0000,2.8450,1.8010,0.0350,0.2565,4.8691,3.2946,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0098,2.0601,-1000.0000,2.8450,1.8103,-0.8903,0.2623,-2.1662,3.7636,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0097,2.0651,-1000.0000,2.8450,1.8211,-0.2360,0.2641,-7.0598,4.7566,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0095,2.0697,-1000.0000,2.8450,1.8311,0.2074,0.3346,-6.5126,4.5694,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0094,2.0743,-1000.0000,2.8450,1.8410,0.1697,0.3386,-3.5244,4.6689,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0092,2.0789,-1000.0000,2.8450,1.8510,-0.3140,0.3415,-2.1548,4.7741,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0091,2.0835,-1000.0000,2.8450,1.8611,-0.2540,0.3396,0.1827,4.8047,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0089,2.0880,-1000.0000,2.8450,1.8710,0.4880,0.3412,-6.0871,4.8994,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0088,2.0926,-1000.0000,2.8450,1.8810,-0.5876,0.3412,-3.6151,4.9299,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
-1000.0000,0.0087,2.0963,-1000.0000,2.8450,1.8890,-0.5576,0.4358,4.7934,6.3849,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,-1000.0000,7
